Date,Close
1950-10-15,227.5
1950-10-16,227.5
1950-10-17,229.2
1950-10-18,230.6
1950-10-19,230.8
1950-10-20,230.3
1950-10-21,230.9
1950-10-22,230.62
1950-10-23,230.6
1950-10-24,231.4
1950-10-25,231.5
1950-10-26,226.7
1950-10-27,228.3
1950-10-28,228.6
1950-10-29,226.42
1950-10-30,226.4
1950-10-31,225.0
1950-11-01,225.7
1950-11-02,227.3
1950-11-03,228.1
1950-11-04,227.4
1950-11-06,222.5
1950-11-08,224.3
1950-11-09,227.2
1950-11-10,229.3
1950-11-13,229.4
1950-11-14,229.5
1950-11-15,229.5
1950-11-16,228.9
1950-11-17,230.3
1950-11-18,231.6
1950-11-20,231.5
1950-11-21,231.2
1950-11-22,233.8
1950-11-24,235.5
1950-11-25,235.1
1950-11-27,235.0
1950-11-28,228.6
1950-11-29,226.4
1950-11-30,227.6
1950-12-01,228.9
1950-12-02,227.6
1950-12-04,222.3
1950-12-05,225.4
1950-12-06,226.2
1950-12-07,225.9
1950-12-08,226.7
1950-12-09,227.3
1950-12-11,229.2
1950-12-12,229.3
1950-12-13,228.8
1950-12-14,225.9
1950-12-15,224.7
1950-12-16,228.3
1950-12-18,231.0
1950-12-19,231.5
1950-12-20,231.2
1950-12-21,230.4
1950-12-22,231.5
1950-12-26,229.7
1950-12-27,234.2
1950-12-28,235.3
1950-12-29,235.4
1950-12-30,235.4
1951-01-02,239.9
1951-01-03,239.0
1951-01-04,240.9
1951-01-05,241.0
1951-01-06,240.7
1951-01-08,242.3
1951-01-09,243.5
1951-01-10,240.4
1951-01-11,244.7
1951-01-12,243.8
1951-01-13,243.6
1951-01-15,245.0
1951-01-16,246.7
1951-01-17,248.0
1951-01-18,247.4
1951-01-19,246.8
1951-01-20,246.9
1951-01-22,244.3
1951-01-23,245.3
1951-01-24,244.4
1951-01-25,242.2
1951-01-26,244.5
1951-01-27,247.4
1951-01-29,248.6
1951-01-30,249.6
1951-01-31,248.8
1951-02-01,250.8
1951-02-02,252.8
1951-02-03,253.9
1951-02-05,255.2
1951-02-06,254.6
1951-02-07,252.7
1951-02-08,253.3
1951-02-09,254.2
1951-02-10,254.8
1951-02-13,255.7
1951-02-14,255.1
1951-02-15,253.6
1951-02-16,254.9
1951-02-17,254.7
1951-02-19,251.7
1951-02-20,251.1
1951-02-21,252.3
1951-02-23,252.2
1951-02-24,252.9
1951-02-26,253.2
1951-02-27,251.3
1951-02-28,252.1
1951-03-01,252.8
1951-03-02,253.6
1951-03-03,253.4
1951-03-05,251.8
1951-03-06,251.6
1951-03-07,252.5
1951-03-08,252.8
1951-03-09,252.8
1951-03-10,252.0
1951-03-12,249.9
1951-03-13,245.9
1951-03-14,244.0
1951-03-15,244.9
1951-03-16,248.6
1951-03-17,249.0
1951-03-19,248.1
1951-03-20,247.9
1951-03-21,249.4
1951-03-22,250.5
1951-03-24,248.1
1951-03-26,249.1
1951-03-27,248.7
1951-03-28,246.2
1951-03-29,246.9
1951-03-30,248.5
1951-03-31,247.9
1951-04-02,246.6
1951-04-03,246.0
1951-04-04,247.3
1951-04-05,250.3
1951-04-06,250.8
1951-04-07,250.3
1951-04-09,250.6
1951-04-10,250.4
1951-04-11,249.8
1951-04-12,251.7
1951-04-13,254.8
1951-04-14,256.2
1951-04-16,254.9
1951-04-17,255.3
1951-04-18,256.0
1951-04-19,254.9
1951-04-20,254.8
1951-04-21,255.0
1951-04-23,255.1
1951-04-24,254.2
1951-04-25,254.8
1951-04-26,257.1
1951-04-27,259.0
1951-04-28,259.1
1951-04-30,259.1
1951-05-01,260.7
1951-05-02,261.3
1951-05-03,263.1
1951-05-04,262.8
1951-05-05,261.8
1951-05-07,261.2
1951-05-08,261.1
1951-05-09,261.5
1951-05-10,260.1
1951-05-11,258.6
1951-05-12,257.3
1951-05-14,256.1
1951-05-15,252.1
1951-05-16,252.1
1951-05-17,254.6
1951-05-18,250.1
1951-05-19,250.6
1951-05-21,250.0
1951-05-22,249.3
1951-05-23,247.0
1951-05-24,245.8
1951-05-25,245.3
1951-05-26,245.8
1951-05-28,247.0
1951-05-29,248.4
1951-05-31,249.7
1951-06-01,249.3
1951-06-04,246.8
1951-06-05,247.6
1951-06-06,249.6
1951-06-07,250.8
1951-06-08,250.4
1951-06-11,251.6
1951-06-12,250.6
1951-06-13,250.0
1951-06-14,252.5
1951-06-15,254.0
1951-06-18,253.8
1951-06-19,253.5
1951-06-20,251.9
1951-06-21,250.4
1951-06-22,247.9
1951-06-25,245.3
1951-06-26,246.3
1951-06-27,246.8
1951-06-28,244.0
1951-06-29,242.6
1951-07-02,244.0
1951-07-03,245.9
1951-07-05,250.3
1951-07-06,250.0
1951-07-09,250.7
1951-07-10,250.0
1951-07-11,251.0
1951-07-12,252.6
1951-07-13,254.3
1951-07-16,252.3
1951-07-17,253.9
1951-07-18,253.7
1951-07-19,253.8
1951-07-20,253.7
1951-07-23,255.7
1951-07-24,258.9
1951-07-25,258.1
1951-07-26,259.1
1951-07-27,259.2
1951-07-30,260.7
1951-07-31,257.9
1951-08-01,259.9
1951-08-02,262.9
1951-08-03,263.0
1951-08-06,265.2
1951-08-07,264.9
1951-08-08,263.7
1951-08-09,262.7
1951-08-10,261.9
1951-08-13,263.1
1951-08-14,262.9
1951-08-15,264.3
1951-08-16,265.5
1951-08-17,266.2
1951-08-20,266.2
1951-08-21,265.3
1951-08-22,264.1
1951-08-23,265.7
1951-08-24,266.3
1951-08-27,265.6
1951-08-28,265.6
1951-08-29,268.2
1951-08-30,269.9
1951-08-31,270.3
1951-09-04,270.6
1951-09-05,272.5
1951-09-06,272.3
1951-09-07,273.9
1951-09-10,275.3
1951-09-11,273.9
1951-09-12,275.3
1951-09-13,276.4
1951-09-14,276.1
1951-09-17,275.1
1951-09-18,274.4
1951-09-19,274.3
1951-09-20,274.1
1951-09-21,272.1
1951-09-24,270.8
1951-09-25,272.2
1951-09-26,272.2
1951-09-27,271.3
1951-09-28,271.2
1951-10-01,272.6
1951-10-02,274.3
1951-10-03,275.9
1951-10-04,275.4
1951-10-05,275.6
1951-10-06,275.5
1951-10-08,275.1
1951-10-09,273.4
1951-10-10,272.8
1951-10-11,274.1
1951-10-13,275.1
1951-10-15,275.7
1951-10-16,274.4
1951-10-17,273.5
1951-10-18,273.5
1951-10-19,269.7
1951-10-20,267.4
1951-10-22,262.3
1951-10-23,263.5
1951-10-24,265.0
1951-10-25,264.2
1951-10-26,262.3
1951-10-27,258.5
1951-10-29,260.4
1951-10-30,260.5
1951-10-31,262.4
1951-11-01,264.1
1951-11-02,261.9
1951-11-03,259.6
1951-11-05,259.8
1951-11-07,257.1
1951-11-08,257.1
1951-11-09,259.9
1951-11-10,261.3
1951-11-13,260.4
1951-11-14,261.3
1951-11-15,260.9
1951-11-16,260.4
1951-11-17,260.8
1951-11-19,259.7
1951-11-20,259.3
1951-11-21,258.7
1951-11-23,257.0
1951-11-24,256.0
1951-11-26,257.4
1951-11-27,259.5
1951-11-28,258.6
1951-11-29,259.0
1951-11-30,261.3
1951-12-01,262.3
1951-12-03,263.2
1951-12-04,264.3
1951-12-05,263.7
1951-12-06,266.2
1951-12-07,267.0
1951-12-08,266.9
1951-12-10,267.4
1951-12-11,265.8
1951-12-12,266.1
1951-12-13,265.8
1951-12-14,265.7
1951-12-15,265.5
1951-12-17,265.8
1951-12-18,266.6
1951-12-19,267.6
1951-12-20,267.5
1951-12-21,266.3
1951-12-22,265.9
1951-12-24,265.8
1951-12-26,264.1
1951-12-27,266.7
1951-12-28,268.2
1951-12-29,268.5
1951-12-31,269.2
1952-01-02,269.9
1952-01-03,270.4
1952-01-04,271.0
1952-01-05,271.3
1952-01-07,270.3
1952-01-08,268.7
1952-01-09,268.1
1952-01-10,269.5
1952-01-11,270.3
1952-01-12,270.7
1952-01-14,271.6
1952-01-15,270.5
1952-01-16,271.1
1952-01-17,271.9
1952-01-18,272.1
1952-01-19,272.9
1952-01-21,274.1
1952-01-22,275.4
1952-01-23,274.3
1952-01-24,273.9
1952-01-25,273.4
1952-01-26,273.7
1952-01-28,274.2
1952-01-29,274.0
1952-01-30,270.7
1952-01-31,270.7
1952-02-01,271.7
1952-02-02,272.5
1952-02-04,269.8
1952-02-05,269.0
1952-02-06,268.8
1952-02-07,268.4
1952-02-08,269.9
1952-02-09,269.8
1952-02-11,268.5
1952-02-13,266.2
1952-02-14,265.9
1952-02-15,266.3
1952-02-16,266.3
1952-02-18,265.4
1952-02-19,261.4
1952-02-20,258.5
1952-02-21,259.6
1952-02-23,261.4
1952-02-25,260.6
1952-02-26,259.3
1952-02-27,259.7
1952-02-28,260.5
1952-02-29,260.1
1952-03-01,260.3
1952-03-03,260.1
1952-03-04,264.0
1952-03-05,264.7
1952-03-06,264.0
1952-03-07,263.9
1952-03-08,264.1
1952-03-10,262.8
1952-03-11,262.8
1952-03-12,263.8
1952-03-13,264.2
1952-03-14,264.1
1952-03-15,264.4
1952-03-17,264.1
1952-03-18,264.1
1952-03-19,264.4
1952-03-20,265.3
1952-03-21,265.6
1952-03-22,265.7
1952-03-24,265.6
1952-03-25,264.3
1952-03-26,263.9
1952-03-27,265.2
1952-03-28,267.0
1952-03-29,269.0
1952-03-31,269.5
1952-04-01,267.2
1952-04-02,267.0
1952-04-03,266.8
1952-04-04,265.6
1952-04-05,265.4
1952-04-07,263.4
1952-04-08,265.3
1952-04-09,265.0
1952-04-10,265.8
1952-04-12,266.3
1952-04-14,264.1
1952-04-15,261.3
1952-04-16,261.5
1952-04-17,259.9
1952-04-18,260.5
1952-04-19,260.1
1952-04-21,261.6
1952-04-22,261.1
1952-04-23,260.0
1952-04-24,258.9
1952-04-25,259.8
1952-04-26,260.3
1952-04-28,260.0
1952-04-29,259.3
1952-04-30,257.6
1952-05-01,256.4
1952-05-02,260.0
1952-05-03,260.6
1952-05-05,261.5
1952-05-06,261.0
1952-05-07,262.0
1952-05-08,262.4
1952-05-09,262.7
1952-05-10,262.5
1952-05-12,261.7
1952-05-13,262.0
1952-05-14,261.0
1952-05-15,260.1
1952-05-16,259.8
1952-05-17,259.9
1952-05-19,260.1
1952-05-20,261.3
1952-05-21,261.8
1952-05-22,263.3
1952-05-23,263.3
1952-05-24,263.2
1952-05-26,264.2
1952-05-27,263.9
1952-05-28,262.8
1952-05-29,262.9
1952-06-02,262.3
1952-06-03,262.1
1952-06-04,263.7
1952-06-05,266.3
1952-06-06,268.0
1952-06-09,269.2
1952-06-10,267.7
1952-06-11,267.9
1952-06-12,267.9
1952-06-13,268.6
1952-06-16,267.8
1952-06-17,268.0
1952-06-18,269.1
1952-06-19,269.5
1952-06-20,270.2
1952-06-23,269.5
1952-06-24,269.9
1952-06-25,270.5
1952-06-26,271.2
1952-06-27,272.4
1952-06-30,274.3
1952-07-01,275.5
1952-07-02,274.9
1952-07-03,275.0
1952-07-07,274.2
1952-07-08,274.4
1952-07-09,273.3
1952-07-10,272.6
1952-07-11,274.2
1952-07-14,275.1
1952-07-15,276.8
1952-07-16,276.8
1952-07-17,275.6
1952-07-18,273.9
1952-07-21,274.9
1952-07-22,276.0
1952-07-23,277.6
1952-07-24,279.3
1952-07-25,277.7
1952-07-28,277.9
1952-07-29,278.6
1952-07-30,279.2
1952-07-31,279.6
1952-08-01,279.8
1952-08-04,279.9
1952-08-05,279.5
1952-08-06,279.1
1952-08-07,279.4
1952-08-08,279.8
1952-08-11,280.3
1952-08-12,278.1
1952-08-13,277.9
1952-08-14,277.8
1952-08-15,277.4
1952-08-18,274.3
1952-08-19,274.1
1952-08-20,274.4
1952-08-21,274.5
1952-08-22,274.4
1952-08-25,273.6
1952-08-26,273.2
1952-08-27,273.8
1952-08-28,274.4
1952-08-29,275.0
1952-09-02,276.4
1952-09-03,277.2
1952-09-04,276.8
1952-09-05,276.5
1952-09-08,275.9
1952-09-09,273.5
1952-09-10,271.7
1952-09-11,272.1
1952-09-12,271.0
1952-09-15,268.4
1952-09-16,269.0
1952-09-17,270.4
1952-09-18,269.7
1952-09-19,270.6
1952-09-22,270.8
1952-09-23,271.7
1952-09-24,272.3
1952-09-25,272.4
1952-09-26,272.0
1952-09-29,271.7
1952-09-30,270.6
1952-10-01,270.2
1952-10-02,270.8
1952-10-03,270.6
1952-10-06,270.0
1952-10-07,269.9
1952-10-08,271.4
1952-10-09,271.0
1952-10-10,270.6
1952-10-14,270.4
1952-10-15,267.1
1952-10-16,264.9
1952-10-17,267.3
1952-10-20,266.6
1952-10-21,265.8
1952-10-22,263.1
1952-10-23,263.9
1952-10-24,265.5
1952-10-27,265.9
1952-10-28,265.7
1952-10-29,265.5
1952-10-30,265.7
1952-10-31,269.2
1952-11-03,270.2
1952-11-05,271.3
1952-11-06,272.6
1952-11-07,273.5
1952-11-10,273.5
1952-11-12,272.0
1952-11-13,272.5
1952-11-14,273.3
1952-11-17,274.5
1952-11-18,278.0
1952-11-19,280.1
1952-11-20,279.5
1952-11-21,279.3
1952-11-24,281.1
1952-11-25,280.9
1952-11-26,282.4
1952-11-28,283.7
1952-12-01,283.7
1952-12-02,283.8
1952-12-03,282.9
1952-12-04,281.6
1952-12-05,282.1
1952-12-08,283.6
1952-12-09,285.1
1952-12-10,284.6
1952-12-11,284.6
1952-12-12,285.2
1952-12-15,286.0
1952-12-16,286.2
1952-12-17,285.7
1952-12-18,285.4
1952-12-19,286.5
1952-12-22,288.0
1952-12-23,287.0
1952-12-24,287.4
1952-12-26,288.2
1952-12-29,289.7
1952-12-30,292.0
1952-12-31,291.9
1953-01-02,292.1
1953-01-05,293.8
1953-01-06,292.2
1953-01-07,290.8
1953-01-08,290.4
1953-01-09,287.5
1953-01-12,285.2
1953-01-13,286.9
1953-01-14,287.4
1953-01-15,288.2
1953-01-16,287.2
1953-01-19,287.0
1953-01-20,288.0
1953-01-21,287.6
1953-01-22,287.8
1953-01-23,286.9
1953-01-26,286.5
1953-01-27,286.8
1953-01-28,287.4
1953-01-29,288.0
1953-01-30,289.8
1953-02-02,290.0
1953-02-03,290.2
1953-02-04,289.1
1953-02-05,286.2
1953-02-06,282.9
1953-02-09,282.0
1953-02-10,281.7
1953-02-11,281.6
1953-02-13,283.1
1953-02-16,282.2
1953-02-17,281.5
1953-02-18,281.1
1953-02-19,281.6
1953-02-20,281.9
1953-02-24,283.0
1953-02-25,284.5
1953-02-26,284.4
1953-02-27,284.3
1953-03-02,284.7
1953-03-03,286.0
1953-03-04,283.7
1953-03-05,283.9
1953-03-06,284.8
1953-03-09,284.9
1953-03-10,285.2
1953-03-11,288.0
1953-03-12,288.0
1953-03-13,289.0
1953-03-16,289.5
1953-03-17,290.6
1953-03-18,290.3
1953-03-19,290.0
1953-03-20,289.7
1953-03-23,287.4
1953-03-24,288.8
1953-03-25,288.0
1953-03-26,286.6
1953-03-27,287.3
1953-03-30,283.1
1953-03-31,279.9
1953-04-01,280.1
1953-04-02,280.0
1953-04-06,274.1
1953-04-07,275.2
1953-04-08,276.8
1953-04-09,276.2
1953-04-10,275.5
1953-04-13,274.7
1953-04-14,275.9
1953-04-15,277.4
1953-04-16,276.7
1953-04-17,274.4
1953-04-20,276.0
1953-04-21,275.5
1953-04-22,273.6
1953-04-23,270.7
1953-04-24,271.3
1953-04-27,272.7
1953-04-28,274.0
1953-04-29,275.4
1953-04-30,274.8
1953-05-01,275.7
1953-05-04,278.3
1953-05-05,278.2
1953-05-06,278.1
1953-05-07,277.4
1953-05-08,278.2
1953-05-11,278.8
1953-05-12,277.1
1953-05-13,276.8
1953-05-14,278.0
1953-05-15,277.9
1953-05-18,276.9
1953-05-19,275.9
1953-05-20,278.0
1953-05-21,278.5
1953-05-22,278.2
1953-05-25,277.5
1953-05-26,276.4
1953-05-27,274.0
1953-05-28,271.5
1953-05-29,272.3
1953-06-01,268.4
1953-06-02,269.8
1953-06-03,269.6
1953-06-04,267.6
1953-06-05,268.3
1953-06-08,267.9
1953-06-09,263.4
1953-06-10,263.4
1953-06-11,265.0
1953-06-12,265.8
1953-06-15,263.9
1953-06-16,262.9
1953-06-17,265.7
1953-06-18,265.9
1953-06-19,265.8
1953-06-22,267.3
1953-06-23,268.5
1953-06-24,267.8
1953-06-25,268.9
1953-06-26,269.1
1953-06-29,268.2
1953-06-30,268.3
1953-07-01,269.4
1953-07-02,270.2
1953-07-03,270.5
1953-07-06,270.9
1953-07-07,272.1
1953-07-08,272.2
1953-07-09,271.3
1953-07-10,271.1
1953-07-13,268.5
1953-07-14,268.1
1953-07-15,268.8
1953-07-16,269.4
1953-07-17,271.0
1953-07-20,269.7
1953-07-21,269.0
1953-07-22,269.4
1953-07-23,269.9
1953-07-24,269.8
1953-07-27,268.5
1953-07-28,269.1
1953-07-29,270.4
1953-07-30,272.8
1953-07-31,275.4
1953-08-03,276.1
1953-08-04,275.7
1953-08-05,275.1
1953-08-06,275.8
1953-08-07,275.5
1953-08-10,275.3
1953-08-11,275.3
1953-08-12,276.4
1953-08-13,276.7
1953-08-14,275.7
1953-08-17,275.0
1953-08-18,273.3
1953-08-19,271.5
1953-08-20,271.7
1953-08-21,271.9
1953-08-24,268.7
1953-08-25,267.5
1953-08-26,266.5
1953-08-27,265.7
1953-08-28,265.7
1953-08-31,261.2
1953-09-01,262.5
1953-09-02,264.0
1953-09-03,263.6
1953-09-04,264.3
1953-09-08,265.4
1953-09-09,265.5
1953-09-10,262.9
1953-09-11,259.7
1953-09-14,255.5
1953-09-15,257.7
1953-09-16,259.1
1953-09-17,259.9
1953-09-18,258.8
1953-09-21,258.0
1953-09-22,261.3
1953-09-23,262.4
1953-09-24,262.5
1953-09-25,263.3
1953-09-28,264.8
1953-09-29,264.8
1953-09-30,264.0
1953-10-01,265.7
1953-10-02,266.7
1953-10-05,265.5
1953-10-06,264.3
1953-10-07,266.5
1953-10-08,266.7
1953-10-09,267.0
1953-10-13,266.1
1953-10-14,267.5
1953-10-15,271.2
1953-10-16,272.8
1953-10-19,273.3
1953-10-20,273.9
1953-10-21,273.7
1953-10-22,274.9
1953-10-23,275.3
1953-10-26,274.4
1953-10-27,273.4
1953-10-28,274.1
1953-10-29,276.3
1953-10-30,275.8
1953-11-02,276.7
1953-11-04,276.8
1953-11-05,279.1
1953-11-06,278.8
1953-11-09,278.3
1953-11-10,275.9
1953-11-12,276.2
1953-11-13,277.5
1953-11-16,275.9
1953-11-17,273.9
1953-11-18,274.5
1953-11-19,276.1
1953-11-20,276.1
1953-11-23,275.4
1953-11-24,277.1
1953-11-25,277.8
1953-11-27,280.2
1953-11-30,281.4
1953-12-01,281.1
1953-12-02,282.8
1953-12-03,283.3
1953-12-04,282.7
1953-12-07,282.0
1953-12-08,281.5
1953-12-09,281.1
1953-12-10,279.9
1953-12-11,279.9
1953-12-14,279.3
1953-12-15,279.5
1953-12-16,282.9
1953-12-17,282.7
1953-12-18,283.5
1953-12-21,283.0
1953-12-22,280.0
1953-12-23,279.8
1953-12-24,280.9
1953-12-28,279.9
1953-12-29,278.3
1953-12-30,280.4
1953-12-31,280.9
1954-01-04,282.9
1954-01-05,284.2
1954-01-06,284.0
1954-01-07,282.6
1954-01-08,281.5
1954-01-11,279.9
1954-01-12,281.5
1954-01-13,283.0
1954-01-14,284.5
1954-01-15,286.7
1954-01-18,286.0
1954-01-19,288.3
1954-01-20,289.1
1954-01-21,289.5
1954-01-22,289.7
1954-01-25,290.4
1954-01-26,292.9
1954-01-27,292.2
1954-01-28,291.5
1954-01-29,292.4
1954-02-01,291.8
1954-02-02,291.2
1954-02-03,292.3
1954-02-04,294.0
1954-02-05,294.0
1954-02-08,293.6
1954-02-09,293.8
1954-02-10,293.0
1954-02-11,292.5
1954-02-12,294.0
1954-02-15,292.6
1954-02-16,289.6
1954-02-17,290.1
1954-02-18,291.5
1954-02-19,291.1
1954-02-23,290.0
1954-02-24,289.5
1954-02-25,291.4
1954-02-26,294.5
1954-03-01,296.6
1954-03-02,297.5
1954-03-03,297.0
1954-03-04,297.5
1954-03-05,299.5
1954-03-08,298.6
1954-03-09,299.5
1954-03-10,299.6
1954-03-11,300.8
1954-03-12,299.7
1954-03-15,298.9
1954-03-16,298.1
1954-03-17,298.3
1954-03-18,300.1
1954-03-19,301.4
1954-03-22,301.6
1954-03-23,299.0
1954-03-24,296.9
1954-03-25,296.4
1954-03-26,299.1
1954-03-29,300.1
1954-03-30,300.9
1954-03-31,303.5
1954-04-01,306.3
1954-04-02,306.7
1954-04-05,307.0
1954-04-06,304.3
1954-04-07,305.4
1954-04-08,307.8
1954-04-09,309.4
1954-04-10,309.19
1954-04-12,309.2
1954-04-13,309.0
1954-04-14,311.8
1954-04-15,313.8
1954-04-19,311.8
1954-04-20,311.9
1954-04-21,310.9
1954-04-22,311.5
1954-04-23,313.4
1954-04-26,314.5
1954-04-27,313.5
1954-04-28,313.8
1954-04-29,318.2
1954-04-30,319.3
1954-05-03,319.4
1954-05-04,319.8
1954-05-05,317.9
1954-05-06,320.4
1954-05-07,321.3
1954-05-10,321.3
1954-05-11,319.7
1954-05-12,321.6
1954-05-13,320.4
1954-05-14,322.5
1954-05-17,323.3
1954-05-18,324.1
1954-05-19,323.2
1954-05-20,323.9
1954-05-21,326.1
1954-05-24,326.1
1954-05-25,325.0
1954-05-26,327.1
1954-05-27,326.4
1954-05-28,327.5
1954-06-01,328.7
1954-06-02,328.4
1954-06-03,328.6
1954-06-04,327.6
1954-06-07,328.0
1954-06-08,321.0
1954-06-09,319.3
1954-06-10,320.1
1954-06-11,322.1
1954-06-14,322.7
1954-06-15,325.2
1954-06-16,327.3
1954-06-17,327.2
1954-06-18,327.9
1954-06-21,328.6
1954-06-22,329.5
1954-06-23,330.7
1954-06-24,332.2
1954-06-25,332.5
1954-06-28,336.1
1954-06-29,336.9
1954-06-30,333.5
1954-07-01,334.1
1954-07-02,337.7
1954-07-06,341.1
1954-07-07,340.3
1954-07-08,339.8
1954-07-09,341.3
1954-07-12,340.9
1954-07-13,340.0
1954-07-14,340.4
1954-07-15,341.1
1954-07-16,340.0
1954-07-19,338.6
1954-07-20,337.6
1954-07-21,340.0
1954-07-22,343.0
1954-07-23,343.5
1954-07-26,343.4
1954-07-27,344.7
1954-07-28,345.1
1954-07-29,346.2
1954-07-30,347.9
1954-08-02,349.6
1954-08-03,349.6
1954-08-04,349.7
1954-08-05,347.8
1954-08-06,343.1
1954-08-09,340.9
1954-08-10,343.6
1954-08-11,346.4
1954-08-12,345.8
1954-08-13,346.6
1954-08-16,349.6
1954-08-17,348.4
1954-08-18,348.5
1954-08-19,349.9
1954-08-20,350.4
1954-08-23,347.6
1954-08-24,346.3
1954-08-25,344.6
1954-08-26,343.4
1954-08-27,344.5
1954-08-30,341.3
1954-08-31,335.8
1954-09-01,338.1
1954-09-02,341.2
1954-09-03,343.1
1954-09-07,345.4
1954-09-08,346.1
1954-09-09,346.7
1954-09-10,347.8
1954-09-13,351.1
1954-09-14,351.8
1954-09-15,350.6
1954-09-16,352.4
1954-09-17,355.3
1954-09-20,353.5
1954-09-21,356.4
1954-09-22,358.4
1954-09-23,359.6
1954-09-24,361.7
1954-09-27,362.3
1954-09-28,363.3
1954-09-29,361.7
1954-09-30,360.5
1954-10-01,359.9
1954-10-04,362.7
1954-10-05,363.4
1954-10-06,364.4
1954-10-07,363.8
1954-10-08,363.8
1954-10-11,361.4
1954-10-12,359.6
1954-10-13,358.9
1954-10-14,354.7
1954-10-15,353.2
1954-10-18,354.4
1954-10-19,354.8
1954-10-20,357.4
1954-10-21,358.1
1954-10-22,358.6
1954-10-25,356.3
1954-10-26,356.3
1954-10-27,355.7
1954-10-28,354.6
1954-10-29,352.1
1954-11-01,354.0
1954-11-03,361.5
1954-11-04,367.0
1954-11-05,366.0
1954-11-08,369.5
1954-11-09,371.1
1954-11-10,371.9
1954-11-11,374.9
1954-11-12,377.1
1954-11-15,376.7
1954-11-16,379.4
1954-11-17,379.7
1954-11-18,377.4
1954-11-19,378.0
1954-11-22,379.5
1954-11-23,382.7
1954-11-24,384.6
1954-11-26,387.8
1954-11-29,388.5
1954-11-30,386.8
1954-12-01,384.0
1954-12-02,385.6
1954-12-03,389.6
1954-12-06,392.5
1954-12-07,393.9
1954-12-08,393.1
1954-12-09,391.5
1954-12-10,390.1
1954-12-13,389.8
1954-12-14,387.0
1954-12-15,388.9
1954-12-16,393.1
1954-12-17,394.9
1954-12-20,397.3
1954-12-21,398.1
1954-12-22,397.1
1954-12-23,397.2
1954-12-27,393.9
1954-12-28,398.5
1954-12-29,402.0
1954-12-30,402.0
1954-12-31,404.4
1955-01-03,408.9
1955-01-04,406.2
1955-01-05,397.2
1955-01-06,391.9
1955-01-07,395.6
1955-01-10,400.9
1955-01-11,400.3
1955-01-12,399.8
1955-01-13,398.3
1955-01-14,396.5
1955-01-17,388.2
1955-01-18,391.0
1955-01-19,392.3
1955-01-20,393.0
1955-01-21,395.9
1955-01-24,396.0
1955-01-25,397.0
1955-01-26,402.0
1955-01-27,402.6
1955-01-28,404.7
1955-01-31,408.8
1955-02-01,409.7
1955-02-02,407.1
1955-02-03,405.9
1955-02-04,409.8
1955-02-07,409.6
1955-02-08,405.7
1955-02-09,410.3
1955-02-10,412.9
1955-02-11,414.0
1955-02-14,411.4
1955-02-15,412.0
1955-02-16,410.0
1955-02-17,410.4
1955-02-18,411.6
1955-02-21,411.3
1955-02-23,411.5
1955-02-24,410.3
1955-02-25,409.5
1955-02-28,411.9
1955-03-01,413.7
1955-03-02,417.2
1955-03-03,418.3
1955-03-04,419.7
1955-03-07,416.8
1955-03-08,409.1
1955-03-09,404.9
1955-03-10,406.8
1955-03-11,401.1
1955-03-14,391.4
1955-03-15,399.3
1955-03-16,403.1
1955-03-17,405.2
1955-03-18,404.8
1955-03-21,402.4
1955-03-22,404.5
1955-03-23,410.9
1955-03-24,414.5
1955-03-25,414.8
1955-03-28,412.9
1955-03-29,413.7
1955-03-30,410.1
1955-03-31,409.7
1955-04-01,413.8
1955-04-04,413.0
1955-04-05,415.9
1955-04-06,416.4
1955-04-07,418.2
1955-04-11,418.8
1955-04-12,420.9
1955-04-13,421.6
1955-04-14,422.5
1955-04-15,425.5
1955-04-18,428.4
1955-04-19,427.9
1955-04-20,428.6
1955-04-21,428.5
1955-04-22,425.5
1955-04-25,426.9
1955-04-26,430.6
1955-04-27,428.1
1955-04-28,423.2
1955-04-29,425.7
1955-05-02,426.3
1955-05-03,422.8
1955-05-04,422.5
1955-05-05,423.4
1955-05-06,423.8
1955-05-07,424.32
1955-05-09,424.3
1955-05-10,423.8
1955-05-11,420.3
1955-05-12,418.2
1955-05-13,419.6
1955-05-16,415.0
1955-05-17,414.1
1955-05-18,417.8
1955-05-19,419.7
1955-05-20,422.9
1955-05-23,420.3
1955-05-24,420.4
1955-05-25,421.8
1955-05-26,425.0
1955-05-27,425.7
1955-05-31,424.9
1955-06-01,424.9
1955-06-02,425.8
1955-06-03,428.5
1955-06-06,431.5
1955-06-07,434.6
1955-06-08,437.0
1955-06-09,435.1
1955-06-10,437.7
1955-06-13,440.2
1955-06-14,438.2
1955-06-15,441.9
1955-06-16,442.5
1955-06-17,444.1
1955-06-20,444.4
1955-06-21,446.8
1955-06-22,447.4
1955-06-23,448.8
1955-06-24,448.9
1955-06-27,449.9
1955-06-28,449.0
1955-06-29,449.7
1955-06-30,451.4
1955-07-01,453.8
1955-07-05,459.4
1955-07-06,467.4
1955-07-07,460.2
1955-07-08,461.2
1955-07-11,464.2
1955-07-12,463.0
1955-07-13,457.4
1955-07-14,458.5
1955-07-15,460.2
1955-07-18,460.1
1955-07-19,456.7
1955-07-20,458.1
1955-07-21,461.1
1955-07-22,464.7
1955-07-25,468.0
1955-07-26,468.4
1955-07-27,468.5
1955-07-28,466.5
1955-07-29,465.9
1955-08-01,460.3
1955-08-02,460.8
1955-08-03,461.0
